User_ID,Purchase,Cluster
1002638,460938.0,0
1002639,28767.0,1
1002641,395743.0,0
1002642,45627.0,1
1002643,470272.0,0
1002644,46222.0,1
1002645,362452.0,0
1002646,24860.0,1
1002647,39501.0,1
1002648,82046.0,1
1002649,194693.0,0
1002650,42344.0,1
1002651,180978.0,1
1002652,31049.0,1
1002653,58994.0,1
1002654,142014.0,1
1002655,39071.0,1
1002656,234224.0,0
1002657,31253.0,1
1002658,35242.0,1
1002659,167684.0,1
1002660,37173.0,1
1002661,86522.0,1
1002662,19116.0,1
1002663,207877.0,0
1002664,414088.0,0
1002665,822869.0,2
1002666,67085.0,1
1002667,7849.0,1
1002668,162382.0,1
1002669,122544.0,1
1002670,292614.0,0
1002671,43064.0,1
1002672,41958.0,1
1002673,49584.0,1
1002674,231900.0,0
1002675,56801.0,1
1002676,277860.0,0
1002677,44768.0,1
1002678,73095.0,1
1002679,423980.0,0
1002680,297754.0,0
1002681,169305.0,1
1002682,83807.0,1
1002683,273595.0,0
1002684,275955.0,0
1002685,262148.0,0
1002686,14733.0,1
1002687,59387.0,1
1002688,154239.0,1
1002689,109007.0,1
1002690,34483.0,1
1002691,356717.0,0
1002692,181978.0,1
1002693,153921.0,1
1002694,89788.0,1
1002695,73941.0,1
1002696,763.0,1
1002697,52065.0,1
1002698,36299.0,1
1002699,76987.0,1
1002700,260132.0,0
1002701,151550.0,1
1002703,130862.0,1
1002704,55408.0,1
1002705,50347.0,1
1002706,62433.0,1
1002707,37420.0,1
1002708,34139.0,1
1002709,9523.0,1
1002710,46908.0,1
1002711,18685.0,1
1002712,139126.0,1
1002713,43467.0,1
1002714,40465.0,1
1002715,151580.0,1
1002716,21712.0,1
1002717,41749.0,1
1002718,87103.0,1
1002719,164072.0,1
1002720,15309.0,1
1002721,8681.0,1
1002722,2157.0,1
1002724,197453.0,0
1002725,23337.0,1
1002726,86783.0,1
1002727,112545.0,1
1002728,49753.0,1
1002729,88930.0,1
1002730,211559.0,0
1002731,409963.0,0
1002732,41407.0,1
1002733,139641.0,1
1002734,144849.0,1
1002735,56115.0,1
1002736,121088.0,1
1002737,324870.0,0
1002738,149126.0,1
1002739,39952.0,1
1002740,169803.0,1
1002741,42611.0,1
1002742,155838.0,1
1002743,518860.0,0
1002744,71703.0,1
1002745,154509.0,1
1002746,21160.0,1
1002747,89563.0,1
1002748,309291.0,0
1002749,69326.0,1
1002750,204469.0,0
1002751,80979.0,1
1002752,387400.0,0
1002753,528877.0,2
1002754,49812.0,1
1002755,25005.0,1
1002756,505768.0,0
1002757,163220.0,1
1002758,10767.0,1
1002759,6856.0,1
1002760,113391.0,1
1002761,550188.0,2
1002762,54267.0,1
1002763,27626.0,1
1002764,395840.0,0
1002765,265674.0,0
1002766,115499.0,1
1002767,23655.0,1
1002768,149324.0,1
1002769,224634.0,0
1002770,40512.0,1
1002771,262073.0,0
1002772,167821.0,1
1002773,61922.0,1
1002774,284145.0,0
1002775,47394.0,1
1002776,370068.0,0
1002777,829700.0,2
1002778,128088.0,1
1002779,279629.0,0
1002780,81300.0,1
1002781,446712.0,0
1002782,16265.0,1
1002783,49813.0,1
1002784,165293.0,1
1002785,163059.0,1
1002786,353914.0,0
1002787,133735.0,1
1002788,172217.0,1
1002789,111896.0,1
1002790,182317.0,1
1002791,90250.0,1
1002792,259915.0,0
1002793,852509.0,2
1002794,145241.0,1
1002795,133334.0,1
1002796,361692.0,0
1002797,30860.0,1
1002798,83977.0,1
1002799,13558.0,1
1002800,93479.0,1
1002801,83694.0,1
1002802,96745.0,1
1002803,174126.0,1
1002804,237891.0,0
1002805,77219.0,1
1002806,63511.0,1
1002807,314893.0,0
1002808,166230.0,1
1002809,185963.0,1
1002810,342246.0,0
1002811,108658.0,1
1002812,137636.0,1
1002813,27697.0,1
1002814,269000.0,0
1002815,24911.0,1
1002816,73860.0,1
1002817,172168.0,1
1002818,290981.0,0
1002819,31980.0,1
1002820,720052.0,2
1002821,24552.0,1
1002822,98397.0,1
1002823,61187.0,1
1002824,278934.0,0
1002825,205859.0,0
1002826,288446.0,0
1002827,17377.0,1
1002828,54400.0,1
1002830,103308.0,1
1002831,36197.0,1
1002832,225688.0,0
1002833,73333.0,1
1002834,16670.0,1
1002835,25508.0,1
1002836,3474.0,1
1002837,270872.0,0
1002838,84403.0,1
1002839,13902.0,1
1002840,373398.0,0
1002841,545418.0,2
1002842,66978.0,1
1002843,37969.0,1
1002844,137645.0,1
1002845,91655.0,1
1002846,109787.0,1
1002847,347588.0,0
1002848,268657.0,0
1002849,167227.0,1
1002850,15218.0,1
1002851,42205.0,1
1002852,201093.0,0
1002853,57448.0,1
1002854,387591.0,0
1002855,84450.0,1
1002856,59910.0,1
1002857,769674.0,2
1002858,74636.0,1
1002859,206801.0,0
1002860,397414.0,0
1002861,57401.0,1
1002862,96901.0,1
1002863,125997.0,1
1002864,44282.0,1
1002865,95366.0,1
1002866,224247.0,0
1002867,9850.0,1
1002868,204995.0,0
1002869,11442.0,1
1002870,155922.0,1
1002871,12704.0,1
1002872,413087.0,0
1002873,240358.0,0
1002874,142651.0,1
1002875,26184.0,1
1002876,292193.0,0
1002877,83355.0,1
1002878,725343.0,2
1002879,28319.0,1
1002880,249303.0,0
1002881,81936.0,1
1002882,115425.0,1
1002883,107688.0,1
1002884,15452.0,1
1002885,159087.0,1
1002886,138498.0,1
1002887,569886.0,2
1002888,431937.0,0
1002889,228240.0,0
1002890,218922.0,0
1002891,81210.0,1
1002892,89147.0,1
1002893,19199.0,1
1002894,210258.0,0
1002895,625768.0,2
1002896,448691.0,0
1002897,122930.0,1
1002898,108576.0,1
1002899,563621.0,2
1002900,374417.0,0
1002901,319696.0,0
1002902,30687.0,1
1002903,180513.0,1
1002904,83882.0,1
1002905,89588.0,1
1002906,87888.0,1
1002907,877681.0,2
1002908,40364.0,1
1002909,1619867.0,2
1002910,94013.0,1
1002911,55925.0,1
1002912,2008.0,1
1002913,304011.0,0
1002914,53577.0,1
1002915,78404.0,1
1002916,298645.0,0
1002917,129173.0,1
1002918,451930.0,0
1002919,233750.0,0
1002920,28999.0,1
1002921,223186.0,0
1002922,108930.0,1
1002924,56946.0,1
1002925,67132.0,1
1002926,352464.0,0
1002927,71626.0,1
1002928,546880.0,2
1002929,441147.0,0
1002930,61327.0,1
1002931,326945.0,0
1002932,29701.0,1
1002933,95686.0,1
1002934,482556.0,0
1002935,344057.0,0
1002936,8635.0,1
1002937,70194.0,1
1002938,189666.0,1
1002939,210785.0,0
1002940,42048.0,1
1002941,435719.0,0
1002942,224027.0,0
1002943,313633.0,0
1002945,79320.0,1
1002946,514918.0,0
1002947,89937.0,1
1002948,51944.0,1
1002949,51662.0,1
1002950,68731.0,1
1002951,62943.0,1
1002952,272565.0,0
1002953,71254.0,1
1002954,35166.0,1
1002955,165996.0,1
1002956,31374.0,1
1002957,32310.0,1
1002958,47641.0,1
1002959,86261.0,1
1002960,45177.0,1
1002961,59285.0,1
1002962,607228.0,2
1002963,52443.0,1
1002964,58172.0,1
1002965,12807.0,1
1002966,297882.0,0
1002967,625732.0,2
1002968,150443.0,1
1002969,205098.0,0
1002970,119693.0,1
1002971,44443.0,1
1002972,126636.0,1
1002973,43125.0,1
1002974,149102.0,1
1002975,178298.0,1
1002977,27062.0,1
1002978,208236.0,0
1002979,50421.0,1
1002980,141935.0,1
1002981,42434.0,1
1002982,54902.0,1
1002983,179168.0,1
1002984,13321.0,1
1002985,192744.0,1
1002986,570167.0,2
1002987,53015.0,1
1002988,42807.0,1
1002989,96526.0,1
1002990,254297.0,0
1002991,23905.0,1
1002992,14586.0,1
1002993,95002.0,1
1002994,509737.0,0
1002995,664567.0,2
1002996,696750.0,2
1002997,157409.0,1
1002998,69035.0,1
1002999,111850.0,1
1003000,97273.0,1
1003001,364697.0,0
1003002,162016.0,1
1003003,121952.0,1
1003004,161679.0,1
1003005,111094.0,1
1003006,37237.0,1
1003007,277801.0,0
1003008,53478.0,1
1003009,30380.0,1
1003010,139564.0,1
1003011,147387.0,1
1003012,245854.0,0
1003013,273063.0,0
1003014,141733.0,1
1003015,32950.0,1
1003016,57895.0,1
1003017,303785.0,0
1003018,724420.0,2
1003019,30150.0,1
1003020,216026.0,0
1003021,18187.0,1
1003022,103049.0,1
1003023,42738.0,1
1003024,289067.0,0
1003025,130228.0,1
1003026,185235.0,1
1003027,59972.0,1
1003028,202992.0,0
1003029,934480.0,2
1003030,29282.0,1
1003031,541655.0,2
1003032,1194809.0,2
1003033,97237.0,1
1003034,51052.0,1
1003035,67396.0,1
1003036,144017.0,1
1003037,83113.0,1
1003038,141924.0,1
1003039,107467.0,1
1003040,84489.0,1
1003041,81141.0,1
1003042,64233.0,1
1003043,5337.0,1
1003044,399484.0,0
1003045,264744.0,0
1003046,82495.0,1
1003047,81824.0,1
1003048,115473.0,1
1003049,77709.0,1
1003050,38194.0,1
1003051,522896.0,0
1003052,121245.0,1
1003053,145048.0,1
1003054,563119.0,2
1003055,362258.0,0
1003056,362034.0,0
1003057,129496.0,1
1003058,178036.0,1
1003059,94750.0,1
1003060,48628.0,1
1003061,71186.0,1
1003062,71592.0,1
1003063,87990.0,1
1003064,113290.0,1
1003065,197826.0,0
1003066,176882.0,1
1003067,933709.0,2
1003068,2907.0,1
1003069,180707.0,1
1003070,51842.0,1
1003071,36114.0,1
1003072,155099.0,1
1003073,77986.0,1
1003074,172214.0,1
1003075,356827.0,0
1003077,129057.0,1
1003078,51536.0,1
1003079,109982.0,1
1003080,677955.0,2
1003081,396526.0,0
1003082,373272.0,0
1003083,147302.0,1
1003084,90164.0,1
1003085,215008.0,0
1003086,130934.0,1
1003087,435590.0,0
1003088,36813.0,1
1003089,105440.0,1
1003090,49856.0,1
1003091,126861.0,1
1003092,68618.0,1
1003093,198887.0,0
1003094,38141.0,1
1003095,147171.0,1
1003096,257658.0,0
1003097,60072.0,1
1003098,107171.0,1
1003099,183193.0,1
1003100,54382.0,1
1003101,323884.0,0
1003102,58857.0,1
1003103,39816.0,1
1003104,22939.0,1
1003105,213622.0,0
1003106,30012.0,1
1003108,696626.0,2
1003109,51163.0,1
1003110,392394.0,0
1003111,168931.0,1
1003112,227155.0,0
1003113,37222.0,1
1003114,49173.0,1
1003115,44179.0,1
1003116,112869.0,1
1003117,30886.0,1
1003118,647983.0,2
1003119,207365.0,0
1003120,25895.0,1
1003121,402030.0,0
1003122,39725.0,1
1003123,232276.0,0
1003124,29306.0,1
1003125,425385.0,0
1003126,108785.0,1
1003127,33946.0,1
1003128,404891.0,0
1003129,632572.0,2
1003130,72106.0,1
1003131,102017.0,1
1003132,18608.0,1
1003133,20371.0,1
1003134,140736.0,1
1003135,140218.0,1
1003136,52878.0,1
1003138,186906.0,1
1003140,466561.0,0
1003141,79375.0,1
1003142,128676.0,1
1003143,211270.0,0
1003144,56658.0,1
1003145,162808.0,1
1003146,41446.0,1
1003147,303821.0,0
1003148,120295.0,1
1003149,70418.0,1
1003150,40517.0,1
1003151,247741.0,0
1003152,18039.0,1
1003153,44813.0,1
1003154,156839.0,1
1003155,90754.0,1
1003156,100833.0,1
1003157,164098.0,1
1003158,574783.0,2
1003159,265778.0,0
1003160,31258.0,1
1003161,89585.0,1
1003164,7830.0,1
1003165,39519.0,1
1003166,34420.0,1
1003167,236860.0,0
1003168,4145.0,1
1003169,286111.0,0
1003170,57831.0,1
1003171,111234.0,1
1003172,120489.0,1
1003173,212588.0,0
1003174,170309.0,1
1003175,155242.0,1
1003176,8018.0,1
1003177,66359.0,1
1003178,168450.0,1
1003180,432450.0,0
1003182,503772.0,0
1003183,118147.0,1
1003184,104141.0,1
1003185,92493.0,1
1003186,43673.0,1
1003187,39076.0,1
1003188,26229.0,1
1003189,502299.0,0
1003190,27444.0,1
1003191,411308.0,0
1003192,192757.0,1
1003193,227754.0,0
1003194,48420.0,1
1003195,166943.0,1
1003196,177924.0,1
1003197,260804.0,0
1003198,117698.0,1
1003199,93017.0,1
1003200,169183.0,1
1003201,497347.0,0
1003202,119960.0,1
1003203,188072.0,1
1003204,50988.0,1
1003205,313104.0,0
1003206,178961.0,1
1003207,204610.0,0
1003208,502809.0,0
1003209,181954.0,1
1003211,72489.0,1
1003212,25112.0,1
1003213,126388.0,1
1003214,22675.0,1
1003215,58677.0,1
1003216,203960.0,0
1003217,477966.0,0
1003218,59528.0,1
1003219,204257.0,0
1003220,75007.0,1
1003221,86545.0,1
1003222,41808.0,1
1003223,38814.0,1
1003224,1253259.0,2
1003225,20504.0,1
1003226,115088.0,1
1003227,356504.0,0
1003229,183611.0,1
1003230,186578.0,1
1003231,176351.0,1
1003232,63126.0,1
1003233,167944.0,1
1003234,14111.0,1
1003235,5233.0,1
1003237,197874.0,0
1003238,33491.0,1
1003239,87397.0,1
1003240,123955.0,1
1003241,16566.0,1
1003242,265097.0,0
1003243,273522.0,0
1003244,24854.0,1
1003245,48059.0,1
1003246,231287.0,0
1003247,31353.0,1
1003248,78959.0,1
1003249,44605.0,1
1003250,129794.0,1
1003251,59679.0,1
1003252,4461.0,1
1003253,129689.0,1
1003254,25403.0,1
1003255,56538.0,1
1003256,18086.0,1
1003257,131091.0,1
1003258,81733.0,1
1003259,461374.0,0
1003260,263760.0,0
1003261,494423.0,0
1003262,52300.0,1
1003263,85223.0,1
1003264,18577.0,1
1003265,676488.0,2
1003266,235184.0,0
1003267,104489.0,1
1003268,67531.0,1
1003269,106587.0,1
1003270,132777.0,1
1003272,1077646.0,2
1003273,18017.0,1
1003274,258860.0,0
1003275,8805.0,1
1003276,23896.0,1
1003277,124577.0,1
1003278,42458.0,1
1003279,70595.0,1
1003280,495997.0,0
1003281,203126.0,0
1003282,54771.0,1
1003283,321688.0,0
1003284,23433.0,1
1003285,824591.0,2
1003286,28128.0,1
1003287,8090.0,1
1003288,41110.0,1
1003289,113198.0,1
1003290,121410.0,1
1003291,15897.0,1
1003292,1207901.0,2
1003293,53353.0,1
1003294,110318.0,1
1003295,87251.0,1
1003296,78487.0,1
1003297,131870.0,1
1003298,21558.0,1
1003299,352632.0,0
1003300,350156.0,0
1003301,369356.0,0
1003302,124008.0,1
1003303,27907.0,1
1003304,236487.0,0
1003305,156859.0,1
1003306,97618.0,1
1003307,19339.0,1
1003308,834294.0,2
1003309,290622.0,0
1003310,68115.0,1
1003311,789061.0,2
1003312,567975.0,2
1003313,617520.0,2
1003314,403405.0,0
1003315,355158.0,0
1003316,53254.0,1
1003317,144660.0,1
1003318,110157.0,1
1003319,109341.0,1
1003320,705405.0,2
1003321,84365.0,1
1003322,65708.0,1
1003323,141213.0,1
1003324,38815.0,1
1003325,8381.0,1
1003326,66823.0,1
1003327,381219.0,0
1003328,330524.0,0
1003329,165147.0,1
1003331,94618.0,1
1003332,96586.0,1
1003333,233106.0,0
1003334,88121.0,1
1003335,32950.0,1
1003336,534543.0,2
1003337,63752.0,1
1003338,29011.0,1
1003339,68520.0,1
1003340,182757.0,1
1003341,233233.0,0
1003342,32158.0,1
1003343,93691.0,1
1003344,59209.0,1
1003345,141747.0,1
1003346,238166.0,0
1003347,96321.0,1
1003348,36382.0,1
1003349,158530.0,1
1003351,23146.0,1
1003352,65198.0,1
1003353,347897.0,0
1003354,56157.0,1
1003355,61916.0,1
1003356,411251.0,0
1003357,71549.0,1
1003358,360224.0,0
1003359,89430.0,1
1003360,39977.0,1
1003361,308672.0,0
1003362,70886.0,1
1003363,229640.0,0
1003364,149782.0,1
1003365,319985.0,0
1003366,67445.0,1
1003367,521119.0,0
1003368,59930.0,1
1003370,263866.0,0
1003371,542085.0,2
1003372,40818.0,1
1003373,39440.0,1
1003374,138364.0,1
1003375,17010.0,1
1003376,15525.0,1
1003377,328811.0,0
1003378,353524.0,0
1003379,13325.0,1
1003380,428930.0,0
1003381,34756.0,1
1003382,73042.0,1
1003383,31536.0,1
1003384,151587.0,1
1003385,25966.0,1
1003386,142757.0,1
1003387,113935.0,1
1003388,19658.0,1
1003389,527733.0,2
1003390,134506.0,1
1003391,1373186.0,2
1003392,46471.0,1
1003393,197443.0,0
1003394,404049.0,0
1003395,95107.0,1
1003396,23397.0,1
1003397,44546.0,1
1003398,48038.0,1
1003399,222276.0,0
1003400,375355.0,0
1003401,845812.0,2
1003402,397952.0,0
1003403,205003.0,0
1003404,108153.0,1
1003405,69293.0,1
1003406,37797.0,1
1003407,16643.0,1
1003408,37157.0,1
1003409,20002.0,1
1003410,690406.0,2
1003411,267744.0,0
1003412,386927.0,0
1003413,111014.0,1
1003414,518431.0,0
1003415,227028.0,0
1003416,769913.0,2
1003417,57445.0,1
1003418,225768.0,0
1003419,186801.0,1
1003420,242776.0,0
1003421,8501.0,1
1003422,184859.0,1
1003423,397666.0,0
1003424,76799.0,1
1003425,514102.0,0
1003426,175931.0,1
1003427,43289.0,1
1003428,167144.0,1
1003429,35329.0,1
1003430,359511.0,0
1003431,48258.0,1
1003432,81327.0,1
1003433,69811.0,1
1003434,256549.0,0
1003435,257893.0,0
1003436,287643.0,0
1003437,33308.0,1
1003438,140075.0,1
1003439,112624.0,1
1003440,35691.0,1
1003441,278579.0,0
1003442,285986.0,0
1003443,35104.0,1
1003444,86219.0,1
1003445,117920.0,1
1003446,21936.0,1
1003447,167560.0,1
1003448,27872.0,1
1003449,68815.0,1
1003450,188230.0,1
1003451,86517.0,1
1003452,116723.0,1
1003453,411245.0,0
1003454,295410.0,0
1003455,21488.0,1
1003456,95142.0,1
1003457,118545.0,1
1003458,199198.0,0
1003459,15233.0,1
1003460,82905.0,1
1003461,90865.0,1
1003462,435183.0,0
1003463,30052.0,1
1003464,469382.0,0
1003465,142859.0,1
1003466,35034.0,1
1003467,39847.0,1
1003468,113313.0,1
1003469,592782.0,2
1003470,75686.0,1
1003471,842639.0,2
1003472,60477.0,1
1003473,162264.0,1
1003474,158880.0,1
1003475,480584.0,0
1003476,521151.0,0
1003477,105710.0,1
1003478,67499.0,1
1003479,162297.0,1
1003480,51478.0,1
1003481,249760.0,0
1003482,115802.0,1
1003483,864448.0,2
1003484,135166.0,1
1003485,94901.0,1
1003486,111292.0,1
1003487,255681.0,0
1003488,8270.0,1
1003489,101079.0,1
1003490,280350.0,0
1003491,635894.0,2
1003492,79921.0,1
1003493,242223.0,0
1003494,33146.0,1
1003495,21138.0,1
1003496,18575.0,1
1003497,131562.0,1
1003498,87535.0,1
1003499,505410.0,0
1003500,92185.0,1
1003501,191058.0,1
1003502,28081.0,1
1003503,617825.0,2
1003504,162350.0,1
1003505,64652.0,1
1003506,54892.0,1
1003507,956860.0,2
1003508,109471.0,1
1003509,390342.0,0
1003510,57715.0,1
1003511,395254.0,0
1003512,478245.0,0
1003513,366152.0,0
1003514,55448.0,1
1003515,54522.0,1
1003516,186229.0,1
1003517,126189.0,1
1003518,482975.0,0
1003519,529351.0,2
1003521,339026.0,0
1003522,56234.0,1
1003523,14751.0,1
1003524,106110.0,1
1003525,67105.0,1
1003526,542604.0,2
1003527,49206.0,1
1003528,16166.0,1
1003529,157024.0,1
1003530,34930.0,1
1003531,57502.0,1
1003532,18432.0,1
1003533,25001.0,1
1003535,15835.0,1
1003536,213093.0,0
1003537,38744.0,1
1003538,90104.0,1
1003539,870341.0,2
1003540,232158.0,0
1003541,70295.0,1
1003543,20631.0,1
1003544,7866.0,1
1003545,54019.0,1
1003546,293927.0,0
1003547,198980.0,0
1003549,31470.0,1
1003550,200596.0,0
1003551,69921.0,1
1003552,12035.0,1
1003553,137641.0,1
1003554,19402.0,1
1003555,100868.0,1
1003556,70301.0,1
1003557,416903.0,0
1003558,317524.0,0
1003559,33978.0,1
1003560,132299.0,1
1003562,353151.0,0
1003563,161164.0,1
1003564,67191.0,1
1003565,149076.0,1
1003566,17611.0,1
1003567,58851.0,1
1003568,124181.0,1
1003569,216625.0,0
1003571,47464.0,1
1003572,46584.0,1
1003573,11576.0,1
1003574,159113.0,1
1003575,24322.0,1
1003576,366438.0,0
1003577,63617.0,1
1003578,206047.0,0
1003579,246147.0,0
1003580,80394.0,1
1003581,25629.0,1
1003582,108826.0,1
1003583,79946.0,1
1003584,18408.0,1
1003585,191380.0,1
1003586,69418.0,1
1003587,30801.0,1
1003588,168445.0,1
1003589,418443.0,0
1003590,391259.0,0
1003591,63980.0,1
1003592,339036.0,0
1003593,33602.0,1
1003594,132037.0,1
1003595,22537.0,1
1003596,79997.0,1
1003597,83220.0,1
1003598,12091.0,1
1003599,137334.0,1
1003600,263548.0,0
1003601,71943.0,1
1003602,18729.0,1
1003603,177918.0,1
1003604,24593.0,1
1003605,161903.0,1
1003606,5909.0,1
1003607,203859.0,0
1003608,19425.0,1
1003609,86245.0,1
1003610,434836.0,0
1003611,172161.0,1
1003612,147602.0,1
1003613,57231.0,1
1003614,138829.0,1
1003615,204495.0,0
1003616,47441.0,1
1003618,829829.0,2
1003619,95605.0,1
1003620,380388.0,0
1003621,196256.0,0
1003622,106634.0,1
1003623,39660.0,1
1003624,326507.0,0
1003625,184517.0,1
1003626,750358.0,2
1003627,27383.0,1
1003628,12472.0,1
1003629,44934.0,1
1003630,111839.0,1
1003631,46938.0,1
1003632,21676.0,1
1003633,26725.0,1
1003634,13211.0,1
1003635,112438.0,1
1003636,11434.0,1
1003637,26888.0,1
1003638,98612.0,1
1003639,57405.0,1
1003640,58549.0,1
1003641,462831.0,0
1003642,17336.0,1
1003643,139029.0,1
1003644,9911.0,1
1003645,50884.0,1
1003646,204347.0,0
1003647,18333.0,1
1003648,414806.0,0
1003649,31473.0,1
1003650,663790.0,2
1003651,247958.0,0
1003652,187000.0,1
1003653,100722.0,1
1003654,294639.0,0
1003655,27918.0,1
1003656,26039.0,1
1003657,70044.0,1
1003658,204334.0,0
1003659,73490.0,1
1003660,40377.0,1
1003661,147735.0,1
1003662,69286.0,1
1003663,27608.0,1
1003664,93274.0,1
1003665,197807.0,0
1003667,2145.0,1
1003668,17640.0,1
1003669,334931.0,0
1003670,100876.0,1
1003671,240114.0,0
1003672,99485.0,1
1003673,176482.0,1
1003675,527417.0,2
1003676,120606.0,1
1003677,88406.0,1
1003678,198725.0,0
1003679,361763.0,0
1003680,38768.0,1
1003681,649287.0,2
1003682,47245.0,1
1003683,348375.0,0
1003684,152504.0,1
1003685,315345.0,0
1003686,89694.0,1
1003687,173554.0,1
1003688,319191.0,0
1003689,225425.0,0
1003690,262475.0,0
1003691,264519.0,0
1003692,28003.0,1
1003693,470414.0,0
1003694,47702.0,1
1003695,268312.0,0
1003696,140100.0,1
1003697,181171.0,1
1003698,98066.0,1
1003699,66573.0,1
1003700,15536.0,1
1003701,68051.0,1
1003702,36923.0,1
1003703,34451.0,1
1003704,279749.0,0
1003705,668972.0,2
1003706,12642.0,1
1003707,62576.0,1
1003708,54851.0,1
1003709,308403.0,0
1003710,49599.0,1
1003711,58671.0,1
1003712,99873.0,1
1003713,212022.0,0
1003714,16673.0,1
1003715,338472.0,0
1003716,307081.0,0
1003717,170855.0,1
1003718,211042.0,0
1003719,24524.0,1
1003720,123662.0,1
1003721,155564.0,1
1003722,27013.0,1
1003723,72346.0,1
1003724,340318.0,0
1003725,20612.0,1
1003726,306701.0,0
1003727,385296.0,0
1003728,55174.0,1
1003729,410345.0,0
1003730,77519.0,1
1003731,69627.0,1
1003732,118103.0,1
1003733,27854.0,1
1003734,14295.0,1
1003735,105243.0,1
1003736,70070.0,1
1003737,202511.0,0
1003738,34266.0,1
1003739,9862.0,1
1003740,94514.0,1
1003741,101936.0,1
1003742,49071.0,1
1003743,44883.0,1
1003744,21475.0,1
1003745,102080.0,1
1003746,238191.0,0
1003747,33731.0,1
1003748,33492.0,1
1003749,63444.0,1
1003750,31264.0,1
1003751,291920.0,0
1003752,164912.0,1
1003753,59202.0,1
1003754,223924.0,0
1003755,65426.0,1
1003756,261703.0,0
1003757,116358.0,1
1003758,46809.0,1
1003759,38440.0,1
1003760,239087.0,0
1003761,228697.0,0
1003762,245715.0,0
1003763,128916.0,1
1003764,13411.0,1
1003766,57911.0,1
1003767,28268.0,1
1003768,556875.0,2
1003769,311159.0,0
1003770,278940.0,0
1003771,268225.0,0
1003772,52237.0,1
1003773,293959.0,0
1003774,82967.0,1
1003775,38728.0,1
1003776,33586.0,1
1003777,149565.0,1
1003778,492922.0,0
1003779,36069.0,1
1003780,321819.0,0
1003781,49387.0,1
1003782,32453.0,1
1003783,8665.0,1
1003784,29865.0,1
1003785,16988.0,1
1003786,24078.0,1
1003787,22848.0,1
1003788,9957.0,1
1003789,141146.0,1
1003790,106047.0,1
1003791,81561.0,1
1003792,552155.0,2
1003793,68760.0,1
1003794,46295.0,1
1003795,30853.0,1
1003796,149399.0,1
1003797,16531.0,1
1003798,38548.0,1
1003799,104953.0,1
1003800,39711.0,1
1003801,90512.0,1
1003802,15739.0,1
1003804,138435.0,1
1003805,52646.0,1
1003806,78905.0,1
1003807,423334.0,0
1003808,709472.0,2
1003809,53865.0,1
1003810,72633.0,1
1003811,63531.0,1
1003812,117784.0,1
1003813,19701.0,1
1003814,8019.0,1
1003815,89185.0,1
1003816,247159.0,0
1003817,47179.0,1
1003818,36699.0,1
1003819,110155.0,1
1003820,55464.0,1
1003821,454437.0,0
1003822,75473.0,1
1003823,531104.0,2
1003824,547705.0,2
1003825,362983.0,0
1003827,88917.0,1
1003828,33013.0,1
1003829,536694.0,2
1003830,146058.0,1
1003831,30952.0,1
1003832,145582.0,1
1003833,227062.0,0
1003834,442650.0,0
1003835,65421.0,1
1003836,430300.0,0
1003837,136228.0,1
1003838,11543.0,1
1003839,70056.0,1
1003840,39618.0,1
1003841,699822.0,2
1003842,338144.0,0
1003843,48355.0,1
1003844,80727.0,1
1003845,65455.0,1
1003846,38834.0,1
1003847,262378.0,0
1003848,34261.0,1
1003849,59882.0,1
1003850,483884.0,0
1003851,30807.0,1
1003852,41798.0,1
1003853,337922.0,0
1003854,100402.0,1
1003855,77810.0,1
1003856,59873.0,1
1003857,59627.0,1
1003858,67766.0,1
1003859,266425.0,0
1003860,171129.0,1
1003861,60058.0,1
1003862,30489.0,1
1003863,21468.0,1
1003864,236396.0,0
1003865,8226.0,1
1003866,62249.0,1
1003868,252419.0,0
1003869,17511.0,1
1003870,32118.0,1
1003871,55660.0,1
1003872,60358.0,1
1003873,80913.0,1
1003874,188022.0,1
1003875,39326.0,1
1003876,38673.0,1
1003878,436107.0,0
1003879,16661.0,1
1003880,13153.0,1
1003881,72393.0,1
1003882,122829.0,1
1003883,6122.0,1
1003884,394291.0,0
1003885,557817.0,2
1003886,100702.0,1
1003887,162701.0,1
1003888,83301.0,1
1003889,124673.0,1
1003890,85085.0,1
1003891,58187.0,1
1003892,337839.0,0
1003893,18254.0,1
1003894,93419.0,1
1003895,36949.0,1
1003896,110647.0,1
1003897,3954.0,1
1003898,70873.0,1
1003899,13867.0,1
1003900,358029.0,0
1003901,97525.0,1
1003902,250950.0,0
1003903,82720.0,1
1003904,108194.0,1
1003905,11393.0,1
1003906,30652.0,1
1003907,14624.0,1
1003908,114414.0,1
1003909,68735.0,1
1003910,128303.0,1
1003912,82192.0,1
1003913,112567.0,1
1003914,106000.0,1
1003915,6896.0,1
1003916,478719.0,0
1003917,106469.0,1
1003918,11672.0,1
1003919,56740.0,1
1003920,68775.0,1
1003921,75986.0,1
1003922,97357.0,1
1003923,50002.0,1
1003924,84383.0,1
1003925,120822.0,1
1003927,122182.0,1
1003928,38966.0,1
1003929,460261.0,0
1003930,165237.0,1
1003931,208509.0,0
1003932,9132.0,1
1003933,7956.0,1
1003934,308099.0,0
1003935,201780.0,0
1003936,17867.0,1
1003937,86666.0,1
1003938,48716.0,1
1003939,16658.0,1
1003940,231398.0,0
1003941,60684.0,1
1003942,344619.0,0
1003943,56044.0,1
1003944,22108.0,1
1003945,286768.0,0
